Record Length,1000,Points,-10.0000007E-3,2.4800003,,Record Length,1000,Points,-10.0000007E-3,2.4800003,
Sample Interval,19.9999995E-6,s,-9.980000556E-3,2.5600002,,Sample Interval,19.9999995E-6,s,-9.980000556E-3,2.4000001,
Trigger Point,500.000048021,Samples,-9.960000403E-3,2.5600002,,Trigger Point,500.000048021,Samples,-9.960000403E-3,2.5600002,
,,,-9.940000251E-3,2.4800003,,,,,-9.940000251E-3,2.5600002,
,,,-9.920001030E-3,2.4800003,,,,,-9.920001030E-3,2.4800003,
,,,-9.900000878E-3,2.4800003,,,,,-9.900000878E-3,2.5600002,
Source,CH2,,-9.880000725E-3,2.5600002,,Source,CH4,,-9.880000725E-3,2.4800003,
Vertical Units,V,,-9.860000573E-3,2.5600002,,Vertical Units,V,,-9.860000573E-3,2.4800003,
Vertical Scale,2.0000001,,-9.840000421E-3,2.4800003,,Vertical Scale,2.0000001,,-9.840000421E-3,2.4800003,
Vertical Offset,0,,-9.820000269E-3,2.5600002,,Vertical Offset,0,,-9.820000269E-3,2.6400001,
Horizontal Units,s,,-9.800001048E-3,2.5600002,,Horizontal Units,s,,-9.800001048E-3,2.4800003,
Horizontal Scale,1.9999999E-3,,-9.780000895E-3,2.4800003,,Horizontal Scale,1.9999999E-3,,-9.780000895E-3,2.5600002,
Pt Fmt,Y,,-9.760000743E-3,2.4800003,,Pt Fmt,Y,,-9.760000743E-3,2.5600002,
Yzero,-480.000000000E-3,,-9.740000591E-3,2.4000001,,Yzero,40.00000000E-3,,-9.740000591E-3,2.5600002,
Probe Atten,1.000000,,-9.720000438E-3,2.5600002,,Probe Atten,1.000000,,-9.720000438E-3,2.5600002,
,,,-9.700000286E-3,2.4800003,,,,,-9.700000286E-3,2.5600002,
Note,MDO3024 - 16:40:06   2023-03-16,,-9.680001065E-3,2.5600002,,Note,MDO3024 - 16:40:06   2023-03-16,,-9.680001065E-3,2.5600002,
,,,-9.660000913E-3,2.4800003,,,,,-9.660000913E-3,2.5600002,
,,,-9.640000761E-3,2.4800003,,,,,-9.640000761E-3,2.5600002,
,,,-9.620000608E-3,2.4800003,,,,,-9.620000608E-3,2.4800003,
,,,-9.600000456E-3,2.4800003,,,,,-9.600000456E-3,2.4800003,
,,,-9.580000304E-3,2.5600002,,,,,-9.580000304E-3,2.5600002,
,,,-9.560001083E-3,2.5600002,,,,,-9.560001083E-3,2.5600002,
,,,-9.540000930E-3,2.5600002,,,,,-9.540000930E-3,2.6400001,
,,,-9.520000778E-3,2.5600002,,,,,-9.520000778E-3,2.4800003,
,,,-9.500000626E-3,2.4800003,,,,,-9.500000626E-3,2.6400001,
,,,-9.480000474E-3,2.5600002,,,,,-9.480000474E-3,2.5600002,
,,,-9.460000321E-3,2.4800003,,,,,-9.460000321E-3,2.4800003,
,,,-9.440001100E-3,2.5600002,,,,,-9.440001100E-3,2.4800003,
,,,-9.420000948E-3,2.4800003,,,,,-9.420000948E-3,2.5600002,
,,,-9.400000796E-3,2.4800003,,,,,-9.400000796E-3,2.5600002,
,,,-9.380000643E-3,2.4000001,,,,,-9.380000643E-3,2.5600002,
,,,-9.360000491E-3,2.4800003,,,,,-9.360000491E-3,2.5600002,
,,,-9.340000339E-3,2.4800003,,,,,-9.340000339E-3,2.4800003,
,,,-9.320001118E-3,2.5600002,,,,,-9.320001118E-3,2.4800003,
,,,-9.300000966E-3,2.5600002,,,,,-9.300000966E-3,2.5600002,
,,,-9.280000813E-3,2.4800003,,,,,-9.280000813E-3,2.4800003,
,,,-9.260000661E-3,2.5600002,,,,,-9.260000661E-3,2.5600002,
,,,-9.240000509E-3,2.5600002,,,,,-9.240000509E-3,2.5600002,
,,,-9.220000356E-3,2.4800003,,,,,-9.220000356E-3,2.5600002,
,,,-9.200001135E-3,2.5600002,,,,,-9.200001135E-3,2.5600002,
,,,-9.180000983E-3,2.5600002,,,,,-9.180000983E-3,2.4800003,
,,,-9.160000831E-3,2.5600002,,,,,-9.160000831E-3,2.4800003,
,,,-9.140000679E-3,2.4000001,,,,,-9.140000679E-3,2.5600002,
,,,-9.120000526E-3,2.4800003,,,,,-9.120000526E-3,2.5600002,
,,,-9.100000374E-3,2.5600002,,,,,-9.100000374E-3,2.4800003,
,,,-9.080001153E-3,2.5600002,,,,,-9.080001153E-3,2.5600002,
,,,-9.060001001E-3,2.5600002,,,,,-9.060001001E-3,2.5600002,
,,,-9.040000848E-3,2.5600002,,,,,-9.040000848E-3,2.5600002,
,,,-9.020000696E-3,2.5600002,,,,,-9.020000696E-3,2.5600002,
,,,-9.000000544E-3,2.5600002,,,,,-9.000000544E-3,2.4800003,
